# step, temp, etotal, ke, tpot, evdw, ebond
70770 23518654130.763447 35277981196.14517 35277981196.14517 -2.4499060965235347e-51 0.0 -2.4499060965235347e-51
70780 23518654130.763447 35277981196.14517 35277981196.14517 -2.447830022328661e-51 0.0 -2.447830022328661e-51
70790 23518654130.763447 35277981196.14517 35277981196.14517 -2.4457560003435817e-51 0.0 -2.4457560003435817e-51
70800 23518654130.763447 35277981196.14517 35277981196.14517 -2.443684028250192e-51 0.0 -2.443684028250192e-51
70810 23518654130.763447 35277981196.14517 35277981196.14517 -2.441614103733354e-51 0.0 -2.441614103733354e-51
70820 23518654130.763447 35277981196.14517 35277981196.14517 -2.4395462244808437e-51 0.0 -2.4395462244808437e-51
70830 23518654130.763447 35277981196.14517 35277981196.14517 -2.4374803881834024e-51 0.0 -2.4374803881834024e-51
70840 23518654130.763447 35277981196.14517 35277981196.14517 -2.435416592534682e-51 0.0 -2.435416592534682e-51
70850 23518654130.763447 35277981196.14517 35277981196.14517 -2.433354835231282e-51 0.0 -2.433354835231282e-51
70860 23518654130.763447 35277981196.14517 35277981196.14517 -2.4312951139727098e-51 0.0 -2.4312951139727098e-51
70870 23518654130.763447 35277981196.14517 35277981196.14517 -2.429237426461401e-51 0.0 -2.429237426461401e-51
70880 23518654130.763447 35277981196.14517 35277981196.14517 -2.42718177040271e-51 0.0 -2.42718177040271e-51
70890 23518654130.763447 35277981196.14517 35277981196.14517 -2.4251281435049e-51 0.0 -2.4251281435049e-51
70900 23518654130.763447 35277981196.14517 35277981196.14517 -2.423076543479139e-51 0.0 -2.423076543479139e-51
70910 23518654130.763447 35277981196.14517 35277981196.14517 -2.4210269680395068e-51 0.0 -2.4210269680395068e-51
70920 23518654130.763447 35277981196.14517 35277981196.14517 -2.4189794149029752e-51 0.0 -2.4189794149029752e-51
70930 23518654130.763447 35277981196.14517 35277981196.14517 -2.4169338817894178e-51 0.0 -2.4169338817894178e-51
70940 23518654130.763447 35277981196.14517 35277981196.14517 -2.414890366421599e-51 0.0 -2.414890366421599e-51
70950 23518654130.763447 35277981196.14517 35277981196.14517 -2.4128488665251718e-51 0.0 -2.4128488665251718e-51
70960 23518654130.763447 35277981196.14517 35277981196.14517 -2.4108093798286624e-51 0.0 -2.4108093798286624e-51
70970 23518654130.763447 35277981196.14517 35277981196.14517 -2.4087719040634952e-51 0.0 -2.4087719040634952e-51
70980 23518654130.763447 35277981196.14517 35277981196.14517 -2.4067364369639496e-51 0.0 -2.4067364369639496e-51
70990 23518654130.763447 35277981196.14517 35277981196.14517 -2.4047029762672008e-51 0.0 -2.4047029762672008e-51
71000 23518654130.763447 35277981196.14517 35277981196.14517 -2.4026715197132605e-51 0.0 -2.4026715197132605e-51
71010 23518654130.763447 35277981196.14517 35277981196.14517 -2.4006420650450332e-51 0.0 -2.4006420650450332e-51
71020 23518654130.763447 35277981196.14517 35277981196.14517 -2.398614610008264e-51 0.0 -2.398614610008264e-51
71030 23518654130.763447 35277981196.14517 35277981196.14517 -2.3965891523515612e-51 0.0 -2.3965891523515612e-51
71040 23518654130.763447 35277981196.14517 35277981196.14517 -2.3945656898263838e-51 0.0 -2.3945656898263838e-51
71050 23518654130.763447 35277981196.14517 35277981196.14517 -2.3925442201870357e-51 0.0 -2.3925442201870357e-51
71060 23518654130.763447 35277981196.14517 35277981196.14517 -2.390524741190666e-51 0.0 -2.390524741190666e-51
71070 23518654130.763447 35277981196.14517 35277981196.14517 -2.3885072505972662e-51 0.0 -2.3885072505972662e-51
71080 23518654130.763447 35277981196.14517 35277981196.14517 -2.3864917461696477e-51 0.0 -2.3864917461696477e-51
71090 23518654130.763447 35277981196.14517 35277981196.14517 -2.3844782256734806e-51 0.0 -2.3844782256734806e-51
71100 23518654130.763447 35277981196.14517 35277981196.14517 -2.382466686877234e-51 0.0 -2.382466686877234e-51
71110 23518654130.763447 35277981196.14517 35277981196.14517 -2.3804571275522187e-51 0.0 -2.3804571275522187e-51
71120 23518654130.763447 35277981196.14517 35277981196.14517 -2.3784495454725596e-51 0.0 -2.3784495454725596e-51
71130 23518654130.763447 35277981196.14517 35277981196.14517 -2.3764439384151984e-51 0.0 -2.3764439384151984e-51
71140 23518654130.763447 35277981196.14517 35277981196.14517 -2.3744403041598766e-51 0.0 -2.3744403041598766e-51
71150 23518654130.763447 35277981196.14517 35277981196.14517 -2.3724386404891667e-51 0.0 -2.3724386404891667e-51
71160 23518654130.763447 35277981196.14517 35277981196.14517 -2.370438945188421e-51 0.0 -2.370438945188421e-51
71170 23518654130.763447 35277981196.14517 35277981196.14517 -2.3684412160458048e-51 0.0 -2.3684412160458048e-51
71180 23518654130.763447 35277981196.14517 35277981196.14517 -2.3664454508522762e-51 0.0 -2.3664454508522762e-51
71190 23518654130.763447 35277981196.14517 35277981196.14517 -2.3644516474015903e-51 0.0 -2.3644516474015903e-51
71200 23518654130.763447 35277981196.14517 35277981196.14517 -2.3624598034902728e-51 0.0 -2.3624598034902728e-51
71210 23518654130.763447 35277981196.14517 35277981196.14517 -2.3604699169176532e-51 0.0 -2.3604699169176532e-51
71220 23518654130.763447 35277981196.14517 35277981196.14517 -2.3584819854858318e-51 0.0 -2.3584819854858318e-51
71230 23518654130.763447 35277981196.14517 35277981196.14517 -2.356496006999686e-51 0.0 -2.356496006999686e-51
71240 23518654130.763447 35277981196.14517 35277981196.14517 -2.3545119792668615e-51 0.0 -2.3545119792668615e-51
71250 23518654130.763447 35277981196.14517 35277981196.14517 -2.352529900097787e-51 0.0 -2.352529900097787e-51
71260 23518654130.763447 35277981196.14517 35277981196.14517 -2.350549767305633e-51 0.0 -2.350549767305633e-51
71270 23518654130.763447 35277981196.14517 35277981196.14517 -2.3485715787063508e-51 0.0 -2.3485715787063508e-51
71280 23518654130.763447 35277981196.14517 35277981196.14517 -2.3465953321186355e-51 0.0 -2.3465953321186355e-51
71290 23518654130.763447 35277981196.14517 35277981196.14517 -2.3446210253639445e-51 0.0 -2.3446210253639445e-51
71300 23518654130.763447 35277981196.14517 35277981196.14517 -2.3426486562664736e-51 0.0 -2.3426486562664736e-51
71310 23518654130.763447 35277981196.14517 35277981196.14517 -2.3406782226531775e-51 0.0 -2.3406782226531775e-51
71320 23518654130.763447 35277981196.14517 35277981196.14517 -2.3387097223537377e-51 0.0 -2.3387097223537377e-51
71330 23518654130.763447 35277981196.14517 35277981196.14517 -2.3367431532005836e-51 0.0 -2.3367431532005836e-51
71340 23518654130.763447 35277981196.14517 35277981196.14517 -2.3347785130288717e-51 0.0 -2.3347785130288717e-51
71350 23518654130.763447 35277981196.14517 35277981196.14517 -2.3328157996764963e-51 0.0 -2.3328157996764963e-51
71360 23518654130.763447 35277981196.14517 35277981196.14517 -2.330855010984063e-51 0.0 -2.330855010984063e-51
71370 23518654130.763447 35277981196.14517 35277981196.14517 -2.3288961447949226e-51 0.0 -2.3288961447949226e-51
71380 23518654130.763447 35277981196.14517 35277981196.14517 -2.3269391989551175e-51 0.0 -2.3269391989551175e-51
71390 23518654130.763447 35277981196.14517 35277981196.14517 -2.3249841713134245e-51 0.0 -2.3249841713134245e-51
71400 23518654130.763447 35277981196.14517 35277981196.14517 -2.3230310597213228e-51 0.0 -2.3230310597213228e-51
71410 23518654130.763447 35277981196.14517 35277981196.14517 -2.3210798620330016e-51 0.0 -2.3210798620330016e-51
71420 23518654130.763447 35277981196.14517 35277981196.14517 -2.3191305761053483e-51 0.0 -2.3191305761053483e-51
71430 23518654130.763447 35277981196.14517 35277981196.14517 -2.317183199797957e-51 0.0 -2.317183199797957e-51
71440 23518654130.763447 35277981196.14517 35277981196.14517 -2.3152377309731108e-51 0.0 -2.3152377309731108e-51
71450 23518654130.763447 35277981196.14517 35277981196.14517 -2.3132941674957902e-51 0.0 -2.3132941674957902e-51
71460 23518654130.763447 35277981196.14517 35277981196.14517 -2.3113525072336543e-51 0.0 -2.3113525072336543e-51
71470 23518654130.763447 35277981196.14517 35277981196.14517 -2.3094127480570624e-51 0.0 -2.3094127480570624e-51
71480 23518654130.763447 35277981196.14517 35277981196.14517 -2.3074748878390375e-51 0.0 -2.3074748878390375e-51
71490 23518654130.763447 35277981196.14517 35277981196.14517 -2.3055389244552905e-51 0.0 -2.3055389244552905e-51
71500 23518654130.763447 35277981196.14517 35277981196.14517 -2.3036048557841994e-51 0.0 -2.3036048557841994e-51
71510 23518654130.763447 35277981196.14517 35277981196.14517 -2.3016726797068163e-51 0.0 -2.3016726797068163e-51
71520 23518654130.763447 35277981196.14517 35277981196.14517 -2.2997423941068507e-51 0.0 -2.2997423941068507e-51
71530 23518654130.763447 35277981196.14517 35277981196.14517 -2.2978139968706888e-51 0.0 -2.2978139968706888e-51
71540 23518654130.763447 35277981196.14517 35277981196.14517 -2.2958874858873597e-51 0.0 -2.2958874858873597e-51
71550 23518654130.763447 35277981196.14517 35277981196.14517 -2.2939628590485543e-51 0.0 -2.2939628590485543e-51
71560 23518654130.763447 35277981196.14517 35277981196.14517 -2.2920401142486088e-51 0.0 -2.2920401142486088e-51
71570 23518654130.763447 35277981196.14517 35277981196.14517 -2.290119249384518e-51 0.0 -2.290119249384518e-51
71580 23518654130.763447 35277981196.14517 35277981196.14517 -2.2882002623559028e-51 0.0 -2.2882002623559028e-51
71590 23518654130.763447 35277981196.14517 35277981196.14517 -2.286283151065046e-51 0.0 -2.286283151065046e-51
71600 23518654130.763447 35277981196.14517 35277981196.14517 -2.2843679134168428e-51 0.0 -2.2843679134168428e-51
71610 23518654130.763447 35277981196.14517 35277981196.14517 -2.282454547318834e-51 0.0 -2.282454547318834e-51
71620 23518654130.763447 35277981196.14517 35277981196.14517 -2.2805430506811898e-51 0.0 -2.2805430506811898e-51
71630 23518654130.763447 35277981196.14517 35277981196.14517 -2.2786334214167004e-51 0.0 -2.2786334214167004e-51
71640 23518654130.763447 35277981196.14517 35277981196.14517 -2.276725657440778e-51 0.0 -2.276725657440778e-51
71650 23518654130.763447 35277981196.14517 35277981196.14517 -2.274819756671452e-51 0.0 -2.274819756671452e-51
71660 23518654130.763447 35277981196.14517 35277981196.14517 -2.2729157170293683e-51 0.0 -2.2729157170293683e-51
71670 23518654130.763447 35277981196.14517 35277981196.14517 -2.2710135364377858e-51 0.0 -2.2710135364377858e-51
71680 23518654130.763447 35277981196.14517 35277981196.14517 -2.2691132128225558e-51 0.0 -2.2691132128225558e-51
71690 23518654130.763447 35277981196.14517 35277981196.14517 -2.2672147441121537e-51 0.0 -2.2672147441121537e-51
71700 23518654130.763447 35277981196.14517 35277981196.14517 -2.265318128237637e-51 0.0 -2.265318128237637e-51
71710 23518654130.763447 35277981196.14517 35277981196.14517 -2.2634233631326692e-51 0.0 -2.2634233631326692e-51
71720 23518654130.763447 35277981196.14517 35277981196.14517 -2.2615304467334943e-51 0.0 -2.2615304467334943e-51
71730 23518654130.763447 35277981196.14517 35277981196.14517 -2.2596393769789637e-51 0.0 -2.2596393769789637e-51
71740 23518654130.763447 35277981196.14517 35277981196.14517 -2.2577501518104924e-51 0.0 -2.2577501518104924e-51
71750 23518654130.763447 35277981196.14517 35277981196.14517 -2.2558627691720966e-51 0.0 -2.2558627691720966e-51
71760 23518654130.763447 35277981196.14517 35277981196.14517 -2.2539772270103524e-51 0.0 -2.2539772270103524e-51
71770 23518654130.763447 35277981196.14517 35277981196.14517 -2.2520935232744216e-51 0.0 -2.2520935232744216e-51
71780 23518654130.763447 35277981196.14517 35277981196.14517 -2.2502116559160345e-51 0.0 -2.2502116559160345e-51
71790 23518654130.763447 35277981196.14517 35277981196.14517 -2.2483316228894868e-51 0.0 -2.2483316228894868e-51
71800 23518654130.763447 35277981196.14517 35277981196.14517 -2.2464534221516308e-51 0.0 -2.2464534221516308e-51
71810 23518654130.763447 35277981196.14517 35277981196.14517 -2.244577051661896e-51 0.0 -2.244577051661896e-51
71820 23518654130.763447 35277981196.14517 35277981196.14517 -2.2427025093822506e-51 0.0 -2.2427025093822506e-51
71830 23518654130.763447 35277981196.14517 35277981196.14517 -2.240829793277228e-51 0.0 -2.240829793277228e-51
71840 23518654130.763447 35277981196.14517 35277981196.14517 -2.2389589013139018e-51 0.0 -2.2389589013139018e-51
71850 23518654130.763447 35277981196.14517 35277981196.14517 -2.2370898314618956e-51 0.0 -2.2370898314618956e-51
71860 23518654130.763447 35277981196.14517 35277981196.14517 -2.2352225816933752e-51 0.0 -2.2352225816933752e-51
71870 23518654130.763447 35277981196.14517 35277981196.14517 -2.233357149983043e-51 0.0 -2.233357149983043e-51
71880 23518654130.763447 35277981196.14517 35277981196.14517 -2.2314935343081374e-51 0.0 -2.2314935343081374e-51
71890 23518654130.763447 35277981196.14517 35277981196.14517 -2.2296317326484305e-51 0.0 -2.2296317326484305e-51
71900 23518654130.763447 35277981196.14517 35277981196.14517 -2.227771742986215e-51 0.0 -2.227771742986215e-51
71910 23518654130.763447 35277981196.14517 35277981196.14517 -2.225913563306321e-51 0.0 -2.225913563306321e-51
71920 23518654130.763447 35277981196.14517 35277981196.14517 -2.2240571915960846e-51 0.0 -2.2240571915960846e-51
71930 23518654130.763447 35277981196.14517 35277981196.14517 -2.2222026258453696e-51 0.0 -2.2222026258453696e-51
71940 23518654130.763447 35277981196.14517 35277981196.14517 -2.2203498640465505e-51 0.0 -2.2203498640465505e-51
71950 23518654130.763447 35277981196.14517 35277981196.14517 -2.2184989041945154e-51 0.0 -2.2184989041945154e-51
71960 23518654130.763447 35277981196.14517 35277981196.14517 -2.2166497442866493e-51 0.0 -2.2166497442866493e-51
71970 23518654130.763447 35277981196.14517 35277981196.14517 -2.2148023823228562e-51 0.0 -2.2148023823228562e-51
71980 23518654130.763447 35277981196.14517 35277981196.14517 -2.2129568163055212e-51 0.0 -2.2129568163055212e-51
71990 23518654130.763447 35277981196.14517 35277981196.14517 -2.2111130442395503e-51 0.0 -2.2111130442395503e-51
72000 23518654130.763447 35277981196.14517 35277981196.14517 -2.2092710641323126e-51 0.0 -2.2092710641323126e-51
72010 23518654130.763447 35277981196.14517 35277981196.14517 -2.2074308739936954e-51 0.0 -2.2074308739936954e-51
72020 23518654130.763447 35277981196.14517 35277981196.14517 -2.2055924718360514e-51 0.0 -2.2055924718360514e-51
72030 23518654130.763447 35277981196.14517 35277981196.14517 -2.2037558556742322e-51 0.0 -2.2037558556742322e-51
72040 23518654130.763447 35277981196.14517 35277981196.14517 -2.2019210235255535e-51 0.0 -2.2019210235255535e-51
72050 23518654130.763447 35277981196.14517 35277981196.14517 -2.200087973409814e-51 0.0 -2.200087973409814e-51
72060 23518654130.763447 35277981196.14517 35277981196.14517 -2.1982567033492878e-51 0.0 -2.1982567033492878e-51
72070 23518654130.763447 35277981196.14517 35277981196.14517 -2.1964272113687137e-51 0.0 -2.1964272113687137e-51
72080 23518654130.763447 35277981196.14517 35277981196.14517 -2.1945994954952977e-51 0.0 -2.1945994954952977e-51
72090 23518654130.763447 35277981196.14517 35277981196.14517 -2.192773553758709e-51 0.0 -2.192773553758709e-51
72100 23518654130.763447 35277981196.14517 35277981196.14517 -2.1909493841910673e-51 0.0 -2.1909493841910673e-51
72110 23518654130.763447 35277981196.14517 35277981196.14517 -2.1891269848269596e-51 0.0 -2.1891269848269596e-51
72120 23518654130.763447 35277981196.14517 35277981196.14517 -2.1873063537034155e-51 0.0 -2.1873063537034155e-51
72130 23518654130.763447 35277981196.14517 35277981196.14517 -2.1854874888599237e-51 0.0 -2.1854874888599237e-51
72140 23518654130.763447 35277981196.14517 35277981196.14517 -2.1836703883384015e-51 0.0 -2.1836703883384015e-51
72150 23518654130.763447 35277981196.14517 35277981196.14517 -2.1818550501832233e-51 0.0 -2.1818550501832233e-51
72160 23518654130.763447 35277981196.14517 35277981196.14517 -2.1800414724411932e-51 0.0 -2.1800414724411932e-51
72170 23518654130.763447 35277981196.14517 35277981196.14517 -2.1782296531615556e-51 0.0 -2.1782296531615556e-51
72180 23518654130.763447 35277981196.14517 35277981196.14517 -2.1764195903959807e-51 0.0 -2.1764195903959807e-51
72190 23518654130.763447 35277981196.14517 35277981196.14517 -2.1746112821985752e-51 0.0 -2.1746112821985752e-51
72200 23518654130.763447 35277981196.14517 35277981196.14517 -2.1728047266258596e-51 0.0 -2.1728047266258596e-51
72210 23518654130.763447 35277981196.14517 35277981196.14517 -2.1709999217367838e-51 0.0 -2.1709999217367838e-51
72220 23518654130.763447 35277981196.14517 35277981196.14517 -2.1691968655927146e-51 0.0 -2.1691968655927146e-51
72230 23518654130.763447 35277981196.14517 35277981196.14517 -2.167395556257432e-51 0.0 -2.167395556257432e-51
72240 23518654130.763447 35277981196.14517 35277981196.14517 -2.1655959917971275e-51 0.0 -2.1655959917971275e-51
72250 23518654130.763447 35277981196.14517 35277981196.14517 -2.163798170280404e-51 0.0 -2.163798170280404e-51
72260 23518654130.763447 35277981196.14517 35277981196.14517 -2.1620020897782633e-51 0.0 -2.1620020897782633e-51
72270 23518654130.763447 35277981196.14517 35277981196.14517 -2.160207748364113e-51 0.0 -2.160207748364113e-51
72280 23518654130.763447 35277981196.14517 35277981196.14517 -2.1584151441137564e-51 0.0 -2.1584151441137564e-51
72290 23518654130.763447 35277981196.14517 35277981196.14517 -2.1566242751053982e-51 0.0 -2.1566242751053982e-51
